269490,Bardbarian,7.99,7.99,2014-04-01
937870,Mist Hunter,5.99,5.99,2020-02-14
1457840,Fishticuffs,4.99,4.99,2020-12-21
311480,Vertical Drop Heroes HD,6.99,6.99,2014-07-25
1960950,Monsterlands,4.99,4.99,2022-06-14
1163560,SuperEpic: The Entertainment War,17.99,1.79,2019-12-12
1433430,Level 20,0.99,0.99,2020-10-21
2155280,DEFCON: Xenos,2.99,2.99,2023-01-12
511540,MoonQuest,19.99,19.99,2020-02-25
1377030,Gunnhildr,19.99,19.99,2021-09-08
1953020,Lab Remnants,1.99,1.99,2022-04-15
1168870,Mists of Noyah,19.99,19.99,2022-05-22
2131820,红月,0.99,0.99,2022-10-15
2076850,Keyboard Warrior: Dreamstate,4.99,4.99,2022-07-23
885780,Legion's Crawl,4.99,4.99,2018-08-29
705100,Marshmallow Melee  VR Only,14.99,14.99,2017-10-06
1869310,Paper Wizards,0.00,0.00,2022-09-04
573780,Xenon Valkyrie,9.99,9.99,2017-02-03
448810,Torgar's Quest,5.99,5.99,2016-05-31
1145950,Vector Prospector,7.99,7.99,2020-11-20
1667770,Samurai Shampoo,0.00,0.00,2021-07-02
2209580,Digital Frida,9.99,9.99,2022-11-25
1608550,Firegirl: Hack 'n Splash Rescue DX,17.99,17.99,2021-12-14
1611420,Sea Horizon,14.99,14.99,2022-10-19
1338490,AFTERBLAST,0.00,0.00,2023-12-31
1850280,GwenBlade,9.99,9.99,2022-02-07
1290750,Crawl Tactics,19.99,19.99,2022-12-08
319250,Magicmaker,9.99,9.99,2014-09-22
1890710,Flipstown,0.99,0.99,2022-02-21
2172190,Stickman's Arena,3.99,3.99,2022-11-14
2182750,Fallen Arena,0.00,0.00,2022-12-22
340490,Subterrain,16.99,16.99,2016-01-21
757730,Shadowcrawl: The Dark Pilgrimage,5.99,5.99,2018-08-08
433600,A Legend of Luca  VR Only,9.99,9.99,2016-04-05
1579100,Dungeon and Gravestone,24.99,24.99,2021-04-22
1395850,Home and Dungeon,16.99,16.99,2020-10-02
1949740,Banana Shooter,0.00,0.00,2022-05-01
1822710,Automon,7.99,7.99,2022-03-04
1450800,Lilith Odyssey,19.99,19.99,2022-11-05
2154890,Survival Academy,3.99,3.99,2022-11-07
1924940,Hexrogue,8.99,8.99,2023-01-08
428430,Endorlight,1.99,0.37,2016-04-26
445870,Phantom Trigger,14.99,14.99,2017-08-10
1814270,Metallophobia,4.99,4.99,2021-12-29
371430,Space Grunts,14.99,14.99,2016-01-12
1457980,HOUSE OF GOD,4.99,4.99,2020-12-02
467960,Home Behind,5.99,5.99,2016-06-02
491720,Nary,1.99,1.99,2016-08-02
1613670,Anglerfish,9.99,9.99,2022-11-10
1231940,Cardnarok: Raid with Gods,19.99,19.99,2021-05-14
1989560,Endless waves survival,0.99,0.99,2022-06-14
1667700,Geometry Arena 2,0.00,0.00,2023-07-01
443880,Loot Rascals,9.99,9.99,2017-03-07
2013080,Unders_core,11.99,11.99,2022-10-11
2057070,Voxrush,2.99,1.19,2022-09-01
1153460,Axegend VR  VR Only,9.99,9.99,2020-03-09
772090,Once upon a Dungeon,4.99,4.99,2018-01-19
1076480,Dream Flash,6.99,6.99,2019-05-15
1780480,One by One,7.99,7.99,2022-08-15
1566090,Malice & Greed,14.99,14.99,2021-03-22
305640,Shattered Planet,14.99,14.99,2014-07-03
1848140,Road Mayhem,10.99,1.09,2021-12-29
299480,Rogue Stormers,19.99,19.99,2016-04-21
1931510,Attacker-chan!,4.99,3.99,2022-08-09
1912880,DRUNKKNIGHT,1.99,1.99,2022-03-28
492290,Has-Been Heroes,19.99,19.99,2017-03-27
886200,EndCycle VS,29.99,29.99,2022-04-20
296930,Ascendant,0.00,0.00,2014-05-13
555630,A Magical High School Girl / 魔法の女子高生,9.99,9.99,2016-11-22
856990,A Long Way Down,17.99,5.39,2020-08-27
1611710,Geadows,0.00,0.00,2021-05-24
1968320,Relapse,3.99,3.99,2022-10-12
1619570,Death Roads: Tournament,0.00,0.00,2023-03-28
370020,Templar Battleforce,9.99,9.99,2015-09-21
2098820,Galaxy Survivors,2.99,2.99,2022-08-17
1760020,GROUND-UNBOUND,4.99,4.99,2021-10-07
1773060,Shoot Trip Die,4.99,4.99,2022-05-05
2071390,Chess: The Lost Pieces,7.99,7.99,2023-01-31
269310,Infectonator: Survivors,9.99,9.99,2016-08-08
637880,I wanna be The Cat,6.99,6.99,2017-12-14
2006140,Withering Rooms,14.99,14.99,2022-10-04
554710,Spell Cast,0.99,0.99,2022-05-10
1314770,Three Kingdom: The Journey,12.99,12.99,2022-01-06
2113770,In Woods,1.99,1.99,2022-11-23
2141330,Magical Girl Survivors: Prologue,0.00,0.00,2022-10-01
1906150,Pixel Trouble,10.99,1.09,2022-03-02
2244480,REMEDIUM: Sentinels,0.00,0.00,2023-02-28
843200,Alien Hominid Invasion,0.00,0.00,2023-12-31
413830,Overdosed - A Trip To Hell,6.99,6.99,2016-05-23
1700930,Furcifer's Fungeon,0.00,0.00,2023-12-31
444270,Hypersensitive Bob,4.99,4.99,2016-03-29
2171010,The secret pyramid VR  VR Only,5.99,5.99,2023-01-17
378790,Kagura Douchuuki,13.99,13.99,2015-10-22
1962920,Kemono Friends Cellien May Cry,0.00,0.00,2022-05-01
1372220,Medievalien,19.99,19.99,2021-02-11
1504570,Cultivation Tales,19.99,19.99,2022-04-14
1492250,44 Minutes in Nightmare,7.99,7.99,2021-03-15
1097530,Mortal Glory,7.99,7.99,2020-01-29
280040,A Wizard's Lizard,9.99,9.99,2014-06-16
270050,Quest of Dungeons,4.99,4.99,2014-03-25
1403190,Throne of Fate,10.99,2.19,2020-10-21
632170,Spartan Fist,14.99,14.99,2018-05-15
1966290,Sandwalkers: The Fourteenth Caravan,0.00,0.00,2022-10-26
2025840,Gunvein,17.99,17.99,2022-11-11
2271940,Hug Survivor,12.99,12.99,2023-02-07
513250,Rogue Stache,0.99,0.99,2019-01-23
2148060,Hack & Schlitz,2.49,2.49,2022-09-30
1598750,魔法与高塔,0.99,0.99,2021-04-23
409460,Blackfaun,4.99,4.99,2016-10-26
2005000,Cool Game,0.99,0.99,2022-06-10
1355620,Mage Rage,2.99,2.99,2022-03-22
1240530,Dungeon Warriors,2.99,2.99,2020-10-01
984450,Super Crome: Bullet Purgatory,4.99,4.99,2019-03-19
1794740,Fears of Glasses  o-o,99.99,99.99,2021-11-04
335830,Distant Star: Revenant Fleet,9.99,9.99,2015-04-07
1970820,EvoMon,6.99,6.99,2022-12-15
332270,Gunmetal Arcadia,9.99,9.99,2017-02-07
1765310,Halloween is Crazy as Hell,9.99,9.99,2022-05-11
680030,Gone Viral,19.99,19.99,2021-08-31
2018530,Fanatic Zeal,0.00,0.00,2022-06-24
502230,Monsters' Den: Book of Dread,4.99,4.99,2016-07-19
334420,Out There: Ω Edition,14.99,14.99,2015-04-02
402310,Overfall,4.99,4.99,2016-05-17
1721020,Loot Train,0.00,0.00,2021-09-02
1184500,YUKI  VR Only,19.99,19.99,2021-07-22
718590,Dark Devotion,19.99,19.99,2019-04-25
513560,Hunger Dungeon,0.00,0.00,2016-12-06
46410,Avencast: Rise of the Mage,4.99,4.99,2010-03-17
856610,Beacon,19.99,19.99,2021-12-14
2053600,挑战不死之王,0.00,0.00,2023-12-31
1178210,Stirring Abyss,24.99,24.99,2020-10-29
751820,Black Future '88,19.99,19.99,2019-11-21
2112200,古巫竞技场 Ancient Witch Arena,2.99,2.99,2022-10-13
401910,Darknet  VR Supported,14.99,14.99,2017-06-08
1888000,Bloody Rampage City,24.99,2.49,2022-02-24
943140,Sparklite,24.99,24.99,2019-11-14
1027650,Supernova Tactics,14.99,9.74,2022-08-01
1882040,Craft Hero,4.99,4.99,2022-10-09
1148290,Thy Kingdom Crumble,4.99,4.99,2019-09-26
1035800,Mistress of Maids: First Castle,0.00,0.00,2019-04-05
809310,Sipho,13.99,13.99,2018-11-13
1550080,LootLite,4.99,4.99,2021-03-25
858680,Black Paradox,14.99,14.99,2019-05-02
420790,StarBreak,0.00,0.00,2016-05-10
665840,To The Sea : The Courier,9.99,9.99,2020-01-03
396260,World's Fastest Pizza,2.99,2.99,2016-03-15
1470390,City of Beats,0.00,0.00,2023-06-01
382490,Relic Hunters Zero: Remix,0.00,0.00,2015-08-18
1000080,Zengeon,19.99,19.99,2019-06-24
1973450,Personal Space,0.00,0.00,2022-06-24
226120,Weird Worlds: Return to Infinite Space,4.99,4.99,2013-03-19
1409730,Hero of Not Our Time,9.99,9.99,2020-10-09
333380,SilverQuest: Gaiden,5.99,5.99,2014-12-29
332710,1Quest,3.99,3.99,2014-12-03
369560,The Story Goes On,4.99,4.99,2018-03-02
778050,Revenge of the Headless,0.99,0.99,2018-04-03
2213980,Caverns of Mars: Recharged,0.00,0.00,2023-03-09
241760,Kill to Collect,9.99,9.99,2016-04-06
1476170,Godstrike,14.99,14.99,2021-04-15
1919750,Ponchoman,0.99,0.99,2022-03-15
826740,Rise of the Slime,14.99,14.99,2021-05-20
1296700,Headbangers in Holiday Hell,6.99,6.99,2020-12-07
1784990,// OVERDRIVE,2.90,2.90,2021-11-30
871420,Lovecraft's Untold Stories,14.99,14.99,2019-01-31
2143950,Don't Shit On My #!$@& Roof,2.99,2.99,2022-09-27
329770,4089: Ghost Within  VR Supported,5.99,5.99,2015-01-09
1458960,Tip Top,9.99,9.99,2021-06-01
663300,Enlightenment,11.99,11.99,2018-07-24
1387580,AbsentedAge: Squarebound,12.99,12.99,2020-10-22
1863080,Beat Invaders,9.99,9.99,2022-03-10
2175450,Rhythm Stones,8.99,8.99,2022-10-25
2010700,Hunter Survivors,2.99,1.49,2022-07-21
1499220,Kungfu Cowboy,9.99,9.99,2021-07-30
325090,Deep Dungeons of Doom,4.99,4.99,2014-10-14
1578960,VAR: Exterminate  VR Only,14.99,14.99,2021-05-16
1464380,Eclipse,13.99,6.99,2021-10-07
337040,Deadnaut,9.99,9.99,2014-12-08
608110,Null Vector,4.99,4.99,2018-05-03
1906160,Sprout Lands,10.99,1.09,2022-03-18
1454000,Shattered Heaven,0.00,0.00,2023-04-19
1170400,Labyrinth of the Witch,14.99,14.99,2020-02-12
1588120,SwapOut,2.99,2.99,2021-10-20
918780,Sector Sweep,2.99,2.99,2022-11-03
1090440,Kelipot,13.99,13.99,2020-11-03
279070,9th Dawn II,5.99,5.99,2016-10-17
2002510,SHPR,4.99,3.34,2022-08-27
1379120,MechNest,24.99,24.99,2021-10-22
2101600,Cult Of Babel : Prologue,0.00,0.00,2022-08-15
2077310,GogMagog,0.00,0.00,2023-01-31
405000,UTOPIA 9 - A Volatile Vacation,6.99,6.99,2016-05-05
973450,Ancient Abyss,14.99,14.99,2021-01-14
1859770,Cubes and Knights,7.99,6.79,2022-05-04
2091030,Timepunk,0.00,0.00,2024-02-05
528730,Crypt of the Serpent King,1.99,1.99,2016-12-27
1969100,MIGHT'N MOW'EM,2.99,2.99,2022-10-24
1842610,Dungeon Wizards,6.99,4.19,2022-02-04
622370,Freaky Awesome,9.99,9.99,2017-10-18
328510,Monsters and Monocles,14.99,14.99,2016-08-16
616330,埋葬 DIG A BOO,9.99,9.99,2017-07-05
1428770,Kingdom Gun,9.99,9.99,2022-07-28
2084300,Schism,0.00,0.00,2023-06-01
1262120,Evil Heart Fever,0.99,0.99,2020-03-24
1482600,Dark Tree,0.00,0.00,2023-06-01
1780850,Cthulhu Dungeon,6.99,6.99,2022-02-18
1934990,Senpai and the Mysterious Dungeon,13.99,13.99,2022-09-30
701470,TTV2,0.99,0.27,2017-09-11
1384550,School of Magic Prologue,0.00,0.00,2020-08-31
265000,FORCED SHOWDOWN,19.99,19.99,2016-03-29
1361020,Living the Nightmare,2.99,2.99,2020-09-08
1699500,Move Dodge and Kill,6.99,6.99,2022-01-27
1593280,8089: The Next Action RPG  VR Supported,9.99,9.99,2021-11-05
779590,Scavenger SV-4,14.99,14.99,2018-01-31
1976950,Desktop Dungeons: Rewind,0.00,0.00,2023-12-31
1261020,Edge of Dreams,14.99,14.99,2020-06-08
1896810,Still be a Human,4.99,4.99,2022-08-01
1653100,Heliotropism,9.99,9.99,2022-03-24
1288540,Jupiter Moons: Mecha🦾,0.00,0.00,2023-09-01
1717880,Flappy Shooter,9.99,3.99,2021-10-08
1879290,Sould Dub,24.99,2.49,2022-02-21
1141360,Dungeon Dreams (Female Protagonist),11.99,11.99,2019-12-24
1003560,Crumbling World,14.99,14.99,2020-05-21
1399590,Strike Buster Prototype,3.99,3.99,2021-05-21
315260,Space Hack,4.99,4.99,2014-08-05
1656880,Dungless,0.99,0.99,2021-07-02
1473740,Maritime Calling,14.99,14.99,2022-04-12
1739650,Dimensions: Dreadnought Architect,14.99,14.99,2023-02-01
1807730,Lab Bio-Terror,3.99,0.39,2021-12-01
2078970,Cult Of Babel,4.99,4.99,2022-10-17
715680,Knight vs Giant: The Broken Excalibur,0.00,0.00,2023-12-31
756020,Puppet Kings,9.99,9.99,2017-12-11
1292510,Gates of Everforge,0.00,0.00,2023-12-01
919370,Overdungeon,14.99,14.99,2019-08-22
1835970,ICEwall,8.99,8.99,2022-10-14
1362440,Lost in Dungeon / 地牢迷失者,4.99,4.99,2021-02-11
1506550,Doomsday Fodder,0.00,0.00,2023-03-01
1585680,Mini Crafty,4.99,4.99,2021-05-13
1189700,Deep Sky Derelicts - Station Life,6.99,6.99,2019-12-12
2197050,Xmas Apocalypse,4.99,4.99,2022-12-15
2001460,国際指定怪異123号 廃村,4.99,4.99,2022-07-25
378280,Pump-Action Captain,0.00,0.00,2015-08-20
704950,Scarlett's Dungeon,3.99,3.99,2017-09-21
546430,Pathway,15.99,15.99,2019-04-11
325880,Crystal Catacombs,7.99,7.99,2015-01-15
1863750,挂机神话,1.99,1.99,2022-02-06
1896710,Project Xenoflora,0.00,0.00,2022-02-17
1072800,Ufflegrim,7.99,7.99,2020-04-06
1355570,Dungeons & Guns,1.99,1.99,2020-07-24
1275210,Cross Soul,0.00,0.00,2021-11-05
1183840,Dungeon of Rikka,4.99,4.99,2020-12-07
1440470,Synthetic Hazard,0.00,0.00,2020-11-18
1955390,Playable Mockup,4.99,4.99,2022-05-25
1317160,Children of Morta: Paws and Claws,1.99,1.99,2020-08-24
1490180,For Sparta,1.99,1.99,2021-03-22
686360,Dungeons & Treasure VR  VR Only,19.99,19.99,2017-11-30
434880,Hieroglyphika,9.99,9.99,2016-02-03
1615930,[International] Absented Age: Squarebound,15.99,15.99,2021-11-12
1562230,Entity Researchers,13.99,13.99,2022-03-02
706850,Devader,7.99,7.99,2019-09-02
1932210,Takara Cards,0.00,0.00,2023-03-01
640970,In Game Adventure: Legend of Monsters,0.00,0.00,2017-06-29
1383490,Run For Your Life,0.00,0.00,2020-08-17
1591340,Night Blade,9.99,9.99,2021-05-01
1752260,Mythic,14.99,14.99,2022-09-29
656700,RICO,19.99,19.99,2019-03-14
484950,Evil Maze,1.99,1.99,2016-06-17
11340,Larva Mortus,2.99,2.99,2009-03-19
861330,Dungeon Deathball,11.99,11.99,2021-10-13
1099170,Battle Planet - Judgement Day,9.99,9.99,2019-10-17
1138970,Dandy Dungeon - Legend of Brave Yamada -,18.99,18.99,2019-11-28
409490,Rogue Harvest,2.99,2.99,2018-04-16
337290,Still Not Dead,4.99,4.99,2018-01-24
310070,The Nightmare Cooperative,4.99,4.99,2014-07-16
2000980,Idle Maku,2.99,2.99,2022-07-28
531780,Castle Explorer,9.99,9.99,2017-03-31
458700,Cursor Challenge,2.99,2.39,2016-04-05
1756710,Mistral,11.99,11.99,2021-09-30
2249550,WarLeague,0.00,0.00,2023-01-03
334280,Lost Sea,14.99,14.99,2016-07-05
2010400,Hell Green Blue,24.99,2.49,2022-06-25
1662220,GLIM,0.00,0.00,2021-07-15
1176710,Space Crew: Legendary Edition,24.99,24.99,2020-10-15
1926370,Yeah！Fighting Girl,14.99,11.99,2023-01-11
1818960,ModBots,0.00,0.00,2022-03-16
1891940,Dr. Science quest,3.99,0.39,2022-02-24
1817500,Abandoned Archive,0.00,0.00,2023-12-31
1431150,LongPath,1.99,1.99,2020-10-15
437550,Melon Simulator™,4.99,4.99,2016-11-03
529970,PositronX,19.99,19.99,2020-10-29
1361840,Tunnel of Doom,13.99,13.99,2021-11-23
1915780,Tendryll,0.00,0.00,2023-12-31
877530,Sneaky Funk,0.00,0.00,2023-02-01
1672210,Mortal Shell: The Virtuous Cycle,4.99,4.99,2021-08-18
321830,Cavern Kings,4.99,4.99,2014-09-30
1936990,FROGUE,0.00,0.00,2023-12-31
1186940,Underneath,3.99,3.99,2020-01-05
965120,能量冲击 Energy Shock,9.99,9.99,2019-09-26
1394160,Directive Nine  VR Only,9.99,9.99,2020-09-10
1093320,Devil's Deck,14.99,14.99,2022-03-24
2279700,Elder Trial,0.00,0.00,2023-03-01
1425630,Space Crusaders,2.99,2.99,2022-08-18
995240,RemiLore: Lost Girl in the Lands of Lore,39.99,39.99,2019-09-04
293240,Cosmochoria,9.99,9.99,2015-04-27
1114530,TTV3,0.99,0.27,2019-07-18
1481550,Resistance: The 8th Wave,3.99,3.99,2022-01-06
1136070,UltraGoodness 2,4.99,4.99,2019-09-02
299780,Noir Syndrome,4.99,1.24,2014-06-04
1602030,MegaBattle,0.00,0.00,2023-12-01
1800300,Aussie Clowns At War,0.00,0.00,2021-12-15
2113120,Verlet Ascend,0.00,0.00,2023-02-01
324740,The Warlock of Firetop Mountain,19.99,19.99,2016-08-30
1366520,Dungeon Limbus,14.99,14.99,2021-02-14
719180,Revulsion,2.99,2.99,2019-02-18
1520900,Castle Cardians,14.99,14.99,2021-10-08
595100,CTHON,4.99,4.99,2017-03-17
1363680,FALLING OUT,14.99,14.99,2022-10-05
1677090,Godless,9.99,9.99,2022-11-08
1844190,Deep Cave,29.99,2.99,2021-12-23
345080,Flame Over,11.99,11.99,2015-05-28
639470,Original Journey,11.99,11.99,2017-08-16
1266430,Lost In Fantaland,13.99,13.99,2022-09-26
327670,Ironcast,14.99,14.99,2015-03-26
1286690,Jupiter Moons: Mecha - Prologue🤖,0.00,0.00,2023-03-01
1826020,Shred & Tear: Explosive Kajun,0.00,0.00,2023-12-01
1291220,Crash The Core,4.99,4.99,2021-11-26
207430,Hack — Slash — Loot,6.99,6.99,2012-04-05
1086870,Heroes of Hammerwatch: Witch Hunter,2.99,2.99,2019-06-19
1627630,Dungeon Adventure,9.99,9.99,2022-03-02
1904530,Forgotten Realms: The Archives - Collection Three,5.99,5.99,2022-03-29
1408710,Regain Earth: First Strike,12.99,12.99,2021-04-28
291190,Heroes of Steel RPG,9.99,9.99,2014-04-23
1203360,Core Defense,9.99,9.99,2020-07-30
2240200,Final Fort,3.99,3.51,2023-02-21
793680,Fission Superstar X,14.99,14.99,2019-05-21
1383700,Jet Kave Adventure,14.99,14.99,2021-01-15
997950,Folding Edge,3.99,3.99,2020-03-30
1811430,Biters & Bullets: Prologue,0.00,0.00,2022-07-19
1714080,---Red---Tether-->,12.99,12.99,2022-01-18
842170,Hyperspace Dogfights,9.99,9.99,2018-05-14
368700,Mysterious Space,10.00,10.00,2015-05-15
2106170,Super Weapon Master 超级武器大师,3.99,3.99,2022-08-22
2233820,Vengeful Castle,0.00,0.00,2023-02-26
2163810,NecroBouncer: Prologue,0.00,0.00,2022-10-13
1459360,Brain Break,9.99,9.99,2020-11-18
1366150,Greedy Dungeon,1.99,1.99,2020-07-22
968760,Blood Card 2: Dark Mist,14.99,14.99,2021-04-16
659110,Vicious Attack Llama Apocalypse,14.99,14.99,2018-02-26
403950,Conquest of Elysium 4,24.99,24.99,2015-11-16
1210700,Skull Rogue,2.99,2.99,2020-02-04
1730060,Deep Space Salvage Crew VR  VR Only,18.99,18.99,2022-07-08
1047860,Dunrog,9.99,9.99,2020-10-01
1945590,Linguist FPS - The Language Learning FPS,14.99,14.99,2022-05-20
876220,Moss Destruction,1.99,1.99,2019-03-01
333760,Vintage Year,3.99,3.99,2015-01-02
1687940,Lolita Expedition,5.99,5.99,2022-01-14
1653980,Goblin Town,6.99,6.99,2022-02-15
556920,Equilibrium Of Divinity,14.99,14.99,2017-10-16
2281300,沃瑞尔：荒境,0.00,0.00,2023-02-14
1684220,SEDOMAIRI / せどまいり,4.99,4.99,2021-08-01
964440,Hell is Others,14.99,14.99,2022-10-20
1218940,ETERNAL BLOOD,4.99,4.99,2021-02-18
740240,Snake Eyes Dungeon,4.99,4.99,2017-12-21
1870320,World Seed,0.00,0.00,2022-05-17
655740,Tallowmere 2: Curse of the Kittens,9.99,9.99,2020-12-04
2118810,Breachway,0.00,0.00,2023-12-31
1232100,BroodStar,10.99,10.99,2022-06-15
1016730,Deck of Ashes,19.99,19.99,2020-06-09
501950,Rogue Islands,0.00,0.00,2017-09-12
294370,Crowntakers,9.99,9.99,2014-11-07
437570,GoNNER,9.99,9.99,2016-10-12
1267810,Gutwhale,4.99,4.99,2020-04-06
1971820,Miner of Minerals,9.99,9.99,2022-05-03
1812960,Floor is Lava,14.99,1.49,2021-11-29
1591380,Uncle Nook's Monster Emporium,9.99,9.99,2022-04-27
2220480,Burst Hero,2.99,2.54,2023-01-01
520660,Wrack: Exoverse,14.99,14.99,2019-09-10
1905210,Hero Chest,0.00,0.00,2023-12-31
2083940,Dereliction: 2022,0.00,0.00,2024-12-31
2095890,Magical Girl Survivors,0.00,0.00,2023-09-01
591000,Deep Sixed,5.99,5.99,2018-02-12
1054270,RASHLANDER,3.99,3.99,2019-08-06
2082560,Mutagenic,4.99,4.99,2022-08-09
2071530,Half-Earth Socialism,0.00,0.00,2022-07-19
1582900,Rise of the Slime: Prologue,0.00,0.00,2021-05-06
2115650,Xeno Command,4.99,4.99,2022-11-08
1911780,Lost Fleet,24.99,24.99,2022-09-27
1411920,Get Ogre It,11.99,11.99,2020-11-30
508410,SKIPCHASER,4.99,4.99,2018-06-04
2185190,Pumpkin Ripper,2.99,2.39,2022-12-16
1976230,Outnumbered,0.00,0.00,2022-09-09
1836880,Yumeiri,8.00,8.00,2022-03-01
1177100,末法时代,1.99,1.99,2020-04-30
759160,Dungeons & Vampires,2.99,2.99,2018-10-16
2216280,The Crackpet Show: Prologue,0.00,0.00,2022-12-01
1074610,COLLAPSED,14.99,14.99,2019-08-01
2118370,Bosorka,0.00,0.00,2023-03-01
2153500,OBA DOBA,0.00,0.00,2023-12-31
1595280,卡牌缔造者-CardMaker,9.99,9.99,2022-01-27
1560260,Leyline Knights,0.00,0.00,2021-05-28
474020,Ragnorium,24.99,24.99,2022-04-25
904380,Vambrace: Cold Soul,24.99,24.99,2019-05-28
1512080,溶鉄のマルフーシャアートブック,1.99,1.99,2021-08-26
1228320,Dungeon Looter,9.99,9.99,2022-10-14
2060670,Sue Shi Survival,2.99,2.99,2022-12-09
2074910,Photogenic Minds : Identity,19.99,19.99,2022-09-29
1555710,OMFG: One Million Fatal Guns,0.00,0.00,2021-03-11
973060,Evil Maze 2 | 惡魔迷宮 2,9.99,9.99,2019-03-08
1501410,Dwarf Journey,6.99,6.99,2021-03-05
1454730,Chenso Club,9.99,9.99,2022-09-01
317610,Prophour23,9.99,9.99,2014-10-22
1413210,The Cassir Simulator,0.99,0.99,2020-09-28
590610,Tales of Maj'Eyal - Forbidden Cults,6.99,6.99,2018-05-16
1650250,ToruTaru,4.99,4.99,2021-09-21
303720,#KILLALLZOMBIES,9.99,9.99,2016-08-10
1530750,EVERSLAUGHT  VR Only,19.99,19.99,2021-07-31
1959880,Rogue Door Defense,8.99,8.99,2022-08-16
862450,Hand of Fate 2 - Outlands and Outsiders,6.99,3.49,2018-06-13
1769510,FEWAR-DVD,4.99,4.99,2021-12-31
1678860,TV Kid,9.99,9.99,2021-10-01
1905810,SCP: Vacation,0.00,0.00,2022-03-03
527990,Gladiator Trainer,1.99,1.99,2016-11-25
1724120,ASTRONAUTILUS,9.99,9.99,2022-03-30
1715380,Megania Online,0.00,0.00,2021-08-19
530930,Soulblight,14.99,14.99,2018-03-15
1552500,Slimekeep,0.00,0.00,2023-12-31
459680,Auro: A Monster-Bumping Adventure,8.99,8.99,2016-04-13
368680,Super Mutant Alien Assault,9.99,9.99,2016-07-11
600630,Spaceship Looter,0.00,0.00,2017-05-17
1084480,Wanna Survive,11.99,11.99,2019-08-13
1541250,Super Raft Boat Classic,0.00,0.00,2021-02-21
2109700,Temple of Horror,9.99,9.99,2022-10-26
1221620,平妖奇谭 Kungfu & Monster,0.00,0.00,2020-07-19
590850,Night Lights,4.99,4.99,2019-06-07
1649570,Super Grave Snatchers,5.99,5.99,2021-09-30
2111860,勇者之书,7.99,7.99,2022-09-24
1958130,The Backrooms: Found Footage,5.99,5.99,2022-07-03
420920,Lost Labyrinth Extended Version,4.99,4.99,2015-11-24
2194030,Gene Shift Auto: Deluxe Edition,14.99,14.99,2022-11-28
297210,Famaze,0.00,0.00,2014-05-05
1255050,Craft In Abyss,9.99,9.99,2021-01-30
308600,Gene Shift Auto,0.00,0.00,2017-05-23
2116780,Path to Warband,0.00,0.00,2023-06-01
1536210,IRA,15.99,15.99,2021-08-31
264160,WazHack,9.99,9.99,2014-02-17
1749350,Gobby McGobblenutz Presents: The Art of the Dad Joke: Chapter 1,1.99,1.59,2021-11-15
886070,Jewel Match Solitaire,9.99,9.99,2018-07-26
1162990,ZOR: Pilgrimage of the Slorfs,15.99,15.99,2022-08-30
1892810,Fishy Business,24.99,2.49,2022-02-21
2180350,幻斋阴阳录 Genzai:Serialization,3.99,3.99,2023-01-19
1259230,Core Defense: Prelude,0.00,0.00,2020-03-20
1784630,Alice!,9.99,2.99,2022-01-04
1994720,Escape From Meat City,6.99,6.99,2022-09-07
1456760,ROBOBEAT,0.00,0.00,2023-12-31
568400,Depths of Limbo,0.00,0.00,2017-02-01
1318240,Shields of Loyalty,17.99,17.99,2021-03-18
1894720,Motordoom,0.00,0.00,2023-12-31
1853670,JiuTian Idle RPG,0.00,0.00,2022-03-23
681730,Nowhere Prophet,24.99,24.99,2019-07-19
573170,Fidel Dungeon Rescue,11.99,11.99,2017-08-01
2123120,Ultimate Protector,2.99,2.99,2022-09-27
2206400,Zombinions,0.00,0.00,2023-12-31
1133050,Good Night — Knight,14.99,14.99,2021-02-16
1493220,Tiny Fight,0.00,0.00,2023-08-31
745000,Card Crawl,2.99,2.99,2018-02-07
2177500,Atomicrops: Deerly Beloved,4.99,4.99,2022-10-25
1666520,Tournament Ark,0.00,0.00,2022-12-18
338320,Pixel Heroes: Byte & Magic,9.99,9.99,2015-02-06
806770,NoReload Heroes,7.99,7.99,2018-04-27
1354990,Dungeons of Voidria,12.99,12.99,2022-07-28
1964330,Madcap Mosaic,6.99,6.99,2022-08-15
794780,Pathogen-病原体,6.99,6.99,2019-04-02
1885200,Rally: Endless Conquest,4.99,4.99,2022-08-19
1630910,SATANIC PANIC 666,10.99,10.99,2021-06-04
1557540,Cutie Bear,0.99,0.28,2021-03-30
1856970,Captain CigArrr,0.00,0.00,2022-03-04
985510,Necken,4.99,3.49,2021-04-13
1612960,Balloon Flight,5.99,5.99,2021-06-01
366910,The Long Journey Home,9.99,9.99,2017-05-30
714240,SWARMRIDER OMEGA,0.99,0.28,2017-09-19
1937180,EvoluShip,0.99,0.27,2022-11-22
1564980,Diego: Mission Red Tomato,0.99,0.99,2021-05-22
704840,The Walking Vegetables,9.99,9.99,2017-09-27
1804130,Ghoul Castle 3D: Gold Edition,2.99,2.99,2021-11-30
2023160,Monster Showdown: Prologue  VR Only,0.00,0.00,2022-06-17
1933070,Emorrior,4.99,4.99,2022-09-30
2190260,Card Crawl Adventure,0.00,0.00,2023-02-28
264540,Platformines,0.99,0.99,2014-03-28
2141180,Servants of Sumomon,0.00,0.00,2023-02-01
644580,Slash or Die 2,2.99,2.99,2018-07-12
