1455590,Sword of the Necromancer - Prologue,0.00,0.00,2020-11-03,113|122|19|21|4231|1716|172
1912460,The Creature of Chaos,0.00,0.00,2022-03-14,493|19|1774|1663|5125|4004|418
966430,Neverinth,15.99,15.99,2020-06-17,1716|4085|29482|42804|4747|1697|164
2066490,Robot Resistors,4.99,4.99,2022-10-21,493|19|492|42804|597|3964|12
2156120,StickmanThug3D火柴人暴徒,5.99,5.99,2022-10-08,493|19|6506|4106|4231|1716|177
488730,God's Trigger,14.99,14.99,2019-04-18,42804|4637|1646|4758|4255|4026|174
1678320,Heat Death,14.99,14.99,2022-07-18,1091588|791774|14139|1716|1666|32322|418
2010110,QUICKERFLAK_RUTHLESSMOD,0.99,0.99,2022-06-10,19|4004|1773|4106|42804|1716|387
458660,The Slimeking's Tower,0.00,0.00,2021-08-21,19|492|21|122|42804|3959|171
2149330,Predictors,2.99,2.99,2023-01-18,1716|3959|1677|3843|14139|454187|174
2002140,StarMech,2.99,2.99,2022-07-31,42804|19|4885|1774|1716|3871|482
2060550,Fabular: Prologue,0.00,0.00,2022-07-08,29482|42804|4172|1646|1716|1777|402
1209430,Dungeon Cards,1.99,1.99,2020-01-27,492|1716|791774|1664|1666|12
1332090,Void Tyrant,9.99,9.99,2021-09-03,1091588|9|791774|1666|1716|3959|402
1689350,My life as an archeologist,4.99,4.99,2022-01-10,1646|379975|5652|3959|6730|1773|474
885780,Legion's Crawl,4.99,4.99,2018-08-29,492|122|1716|454187|1720|4057|512
2190260,Card Crawl Adventure,4.99,4.99,2023-02-28,791774|13070|9|3959|32322|1720|166
1683100,Ultra Age,24.99,24.99,2022-04-27,4026|19|4231|1646|42804|492|418
358830,Good Robot,8.99,8.99,2016-04-05,42804|492|19|122|4255|3959|475
1446930,Merge & Blade,9.99,9.99,2023-02-27,9|1664|1665|3871|3964|1084988|395
780670,Fantasy of Expedition,9.99,9.99,2020-09-13,122|492|9|19|597|21|171
451780,Trillion: God of Destruction,9.99,9.99,2016-11-07,122|9|4085|4434|3799|4726|418
2207480,HELLCARD: Prologue,0.00,0.00,2023-01-30,791774|1720|3959|1677|1666|122|
864540,Fallback,9.99,9.99,2019-10-11,42804|5379|1759|1646|29482|3959|394
341390,Vulture for NetHack,2.99,2.99,2015-02-02,454187|122|1716|5125|5851|492|
1953760,Symbiotic,0.00,0.00,2022-05-16,42804|19|6730|1774|1716|4191|383
278620,TinyKeep,9.99,9.99,2014-09-29,42804|19|492|122|21|1759|171
415030,One More Dungeon,4.99,4.99,2015-11-23,122|42804|1720|492|19|1663|171
1404500,Dungeon Royale,0.00,0.00,2021-12-22,19|122|4231|3859|176981|3959|396
1937110,Card Craft,4.99,4.99,2022-09-06,1091588|791774|3959|1716|32322|1666|
496620,Monster Slayers,8.99,8.99,2017-03-23,1091588|791774|1666|122|3959|1677|3232
2181610,Heretic's Fork,0.00,0.00,2023-12-01,32322|42804|4885|1677|1645|1091588|108498
1383510,Dark Stone: The Lightseeker,19.99,19.99,2020-10-09,1716|9|32322|14139|4604|4182|417
665840,To The Sea : The Courier,9.99,9.99,2020-01-03,492|21|493|597|122|19|171
2119050,Idle Vikings Clicker,1.99,1.99,2022-09-12,615955|379975|42804|1084988|922563|21725|381
463980,Solitairica,9.99,9.99,2016-05-31,1091588|791774|1666|9|122|492|3232
388620,DungeonUp,4.99,4.99,2015-09-04,21|492|9|1664|1716|1720|396
1119600,Help Will Come Tomorrow,19.99,19.99,2020-04-21,21|1662|599|8945|9|1742|398
1642010,h8machine,9.99,9.99,2022-08-04,791774|7107|1091588|16689|3959|1666|171
2053360,PUTRID SHOT ULTRA,2.99,2.99,2022-11-07,42804|5547|4004|4255|3798|3959|171
1253860,Neurodeck : Psychological Deckbuilder,13.99,13.99,2021-03-18,1091588|791774|1666|1716|32322|1677|
2235090,回溯勇者 Backdate Hero,9.99,9.99,2023-01-13,922563|42804|4195|5125|19|1716|171
2074710,Microbes and Machines,0.99,0.79,2022-09-03,19|42804|3871|3959|1716|3964|512
657000,Rising Hell,9.99,9.99,2021-05-19,42804|922563|19|3959|4345|3964|162
1557840,Maze,0.00,0.00,2021-03-27,42804|4115|7743|4094|19|5502|166
1924010,Shapebreaker - Tower Defense Deckbuilder,5.99,5.99,2022-07-19,493|1645|9|4182|1091588|3871|170
250580,Paranautical Activity: Deluxe Atonement Edition,9.99,9.99,2014-10-20,42804|492|1663|1716|19|1732|395
1198400,Rhythm Fighter,14.99,14.99,2020-05-27,19|492|21|1752|1621|4026|471
550840,Fresh Body,9.99,9.99,2021-07-22,42804|492|19|21|122|4345|171
355680,Overland,19.99,19.99,2019-09-19,9|3835|1677|1662|5125|492|1413
1919720,Crimson Dawn,2.99,2.99,2022-10-10,122|1716|19|3959|4885|3871|396
904380,Vambrace: Cold Soul,24.99,2.99,2019-05-28,122|21|492|7208|1720|3959|432
1138970,Dandy Dungeon - Legend of Brave Yamada -,18.99,18.99,2019-11-28,3959|1651|1664|4711|13906|1720|794
1844400,Rasetsu Fumaden,17.99,17.99,2022-08-12,122|4434|4231|42804|19|4191|387
1009350,Keepers Dungeon,3.99,3.99,2019-04-08,19|492|21|4026|1716|395
869760,Stoneshard: Prologue,0.00,0.00,2018-06-05,122|21|113|1720|492|42804|171
1764050,Swordcery: Prologue,0.00,0.00,2021-10-08,19|42804|3959|4166|4231|4305|12
1590160,Liberte,19.99,19.99,2022-02-15,493|42804|1646|3959|1716|7432|479
1839760,Cursed Crew,0.00,0.00,2023-12-31,493|4106|42804|1662|13577|1681|164
409000,Mystery Chronicle: One Way Heroics,9.99,9.99,2016-09-12,122|1716|4434|4085|3964|5577|19863
697900,Bounty Below,0.00,0.00,2021-10-14,19|597|122|379975|615955|42804|171
2144460,Path to purge,4.99,4.99,2022-10-11,493|597|4726|7208|4191|4195|177
1274980,Rogue Party 2,2.99,2.99,2020-06-15,19|492|21|122|1716|42804|384
1456630,Dawn of the Mexica,11.99,11.99,2020-11-26,454187|1716|122|492|1677|21|
1180320,War of the Three Kingdoms,0.00,0.00,2021-12-17,12095|113|13070|1666|3859|1775|
1918130,Grim Quest - Old School RPG,7.99,7.99,2022-04-01,122|3959|1720|31275|4604|14139|2948
1956400,PISTOLA,2.99,2.99,2022-06-21,42804|4885|3959|19|1773|1716|387
2056110,不思議の大冒険 チルノ見参!,0.00,0.00,2022-12-26,198631|3964|122|4182|1684|21|387
1907900,Halftime Heroes,2.99,2.99,2022-03-11,493|42804|4885|3959|4182|1716|12
396480,Battlevoid: Harbinger,9.99,9.99,2016-02-24,9|1755|599|492|1716|19|395
2150180,Deep Dungeon,2.99,2.99,2022-11-24,42804|3959|3964|19|1716|5125|387
369110,The Swindle,14.99,14.99,2015-07-28,6378|492|19|1680|1687|1777|12
337280,Planetship  VR Supported,8.99,8.99,2015-09-24,19|21|492|42804|5125|1759|49
1419510,ULTRA LMAD,0.00,0.00,2023-01-20,1091588|791774|4325|4026|122|1716|166
846880,The Chronicles of Quiver Dick,2.99,2.99,2018-07-09,1667|42804|4434|21725|14139|4202|172
1235800,Oneiro,4.99,4.99,2021-06-18,1720|1759|3968|4236|3834|42804|416
575840,NeverEnd,1.99,1.99,2017-02-16,492|21|1716|3959|1
392260,Rogue Wizards,14.99,14.99,2016-09-27,122|492|1716|1677|395
305640,Shattered Planet,14.99,14.99,2014-07-03,122|5125|9|7569|1716|1677|418
1623000,Kate: Collateral Damage,7.99,7.99,2021-10-22,19|1773|4158|1716|1646|4255|395
1920650,Contrablade: Stadium Rush,2.99,2.99,2022-03-30,42804|3968|599|1734|9|1743|399
1863080,Beat Invaders,9.99,9.99,2022-03-10,1773|4255|1755|19|42804|4191|794
446120,Bunker Punks,14.99,14.99,2018-05-28,42804|19|492|1663|3964|3959|512
492410,Rogues Like Us,9.99,9.99,2018-05-11,42804|19|492|3959|1646|4026|171
2006140,Withering Rooms,14.99,14.99,2022-10-04,1667|21|5716|42804|4975|5125|387
382490,Relic Hunters Zero: Remix,0.00,0.00,2015-08-18,353880|4758|19|4637|42804|21|168
2071390,Chess: The Lost Pieces,7.99,7.99,2023-01-31,9|4184|1716|1770|14139|1741|1039
1289750,Operation Zeta,9.99,9.99,2022-01-13,3964|3959|42804|3942|492|5125|175
1055990,Erannorth Reborn,17.99,17.99,2019-10-17,1091588|32322|791774|122|492|21|
1476170,Godstrike,14.99,14.99,2021-04-15,4758|4885|42804|19|1774|3959|177
603100,ATOMINE,9.99,9.99,2017-05-04,42804|4885|4637|4758|1720|3959|175
1422190,Fuzz Force: Spook Squad,14.99,14.99,2021-06-08,1091588|32322|17389|1677|1716|1770|12
1842410,Deadly Racing Duel,10.99,10.99,2022-01-31,4026|1716|3964|4182|492|69
418150,The Madness of Little Emma,8.99,8.99,2015-12-21,42804|492|19|1625|7208|1716|175
2334660,至れり尽くせリ,0.00,0.00,2023-12-21,122|1716|4486|31275|5673|15172|174
880870,Donut Arena,2.99,2.99,2022-03-17,42804|3878|1716|3871|4726|4791|459
573780,Xenon Valkyrie,9.99,9.99,2017-02-03,3959|42804|922563|1716|19|21|12
327670,Ironcast,14.99,14.99,2015-03-26,9|1665|492|1777|122|4821|166
386160,Vampire of the Sands,4.99,4.99,2015-07-17,19|42804|3959|396
403950,Conquest of Elysium 4,24.99,24.99,2015-11-16,9|492|1677|1684|1741|1670|418
1682060,Warriors of the Nile 2,14.99,14.99,2022-08-23,9|1666|1741|1716|14139|4684|2172
2053250,Hellway,0.00,0.00,2022-10-27,122|597|4231|1716|1720|21|383
321270,UNLOVED,4.99,4.99,2016-09-29,19|4345|1663|1667|1685|3859|434
931690,Himno,0.00,0.00,2019-04-26,113|3964|3871|1625|4182|21|385
1292020,Armoured Commander II,11.99,11.99,2021-09-04,13276|4150|1716|3987|9|4004|174
325370,Nova-111,4.99,4.99,2015-08-25,4182|3942|42804|1664|14139|3798|172
536640,Grimm: Dark Legacy,14.99,14.99,2016-11-02,19|42804|21|492|1662|1702|395
486380,Shigatari,2.99,2.99,2017-08-25,122|492|1716|3987|4325|4026|2
2220810,Spire of Glory,6.99,6.99,2022-12-03,1084988|1716|6426|9|3964|4305|400
444940,UBERMOSH:BLACK,0.99,0.99,2016-02-17,19|492|1773|1734|4885|1716|4280
343100,Overture,4.99,4.99,2015-02-02,42804|492|19|122|3964|1716|2
2135030,HellEscape,3.99,3.99,2022-09-18,493|19|42804|1716|4885|620519|395
298560,Captain Forever Remix,9.99,9.99,2016-06-03,1755|42804|492|19|1643|3959|418
2299890,CosmoOdyssey 2: Comeback to origin,2.99,2.99,2023-02-17,5350|87918|597|29363|454187|3839|12
1146880,RRRR3,0.99,0.99,2019-10-17,19|492|21|1625|1716|4106|4280
1793900,Spooky Mahjong,3.99,3.99,2021-11-09,597|1666|3871|1732|6815|5154|418
433600,A Legend of Luca  VR Only,9.99,9.99,2016-04-05,19|21|492|42804|21978|3959|166
1440010,Die After Sunset,14.99,14.99,2022-02-11,19|3959|3814|1759|42804|21|169
1492250,44 Minutes in Nightmare,7.99,7.99,2021-03-15,42804|1687|1667|5125|1723|9|1
1377030,Gunnhildr,19.99,19.99,2021-09-08,42804|1663|122|3959|597|1759|1205
1141360,Dungeon Dreams (Female Protagonist),11.99,11.99,2019-12-24,122|7208|3959|4434|4085|1684|172
2063500,The Rat Plague,4.99,4.99,2022-11-14,19|492|21|3959|3964|42804|418
1630780,Heartless Dark,11.99,11.99,2021-10-14,42804|4637|4026|1716|3934|3978|166
1350820,コモラ・リアルワールドエスケープ,0.00,0.00,2020-07-03,19|9|1645|1676|1716|3813|4280
2141810,GUN KING,2.99,2.99,2023-03-03,493|5547|42804|4637|4758|4885|59
1304810,HANI,2.99,2.99,2021-02-26,19|492|1697|1716|42804|1646|395
1181600,Jetboard Joust,9.99,9.99,2020-10-23,4004|3798|4885|42804|4255|4182|402
1955030,SCP: EVENT CLASSIFIED,0.00,0.00,2023-06-01,19|1774|42804|3839|4175|4598|1319
437570,GoNNER,9.99,9.99,2016-10-12,3959|492|42804|1625|1774|4182|402
1457840,Fishticuffs,4.99,4.99,2020-12-21,4885|15564|1716|1773|4136|19|4280
445870,Phantom Trigger,14.99,14.99,2017-08-10,19|21|492|3964|1646|171
277870,Diehard Dungeon,1.99,1.99,2014-03-05,42804|492|19|1716|122|21|395
502230,Monsters' Den: Book of Dread,4.99,4.99,2016-07-19,4474|21725|14139|1720|1646|1759|167
1072800,Ufflegrim,7.99,7.99,2020-04-06,454187|1720|32322|791774|9271|1759|167
1165470,TombStar,14.99,14.99,2022-07-20,1759|42804|4758|4885|1720|3959|512
279070,9th Dawn II,5.99,5.99,2016-10-17,122|21|492|19|1720|4231|169
2076810,Further Still: Survivors,3.99,3.99,2022-09-19,42804|19|3959|4885|4791|3964|460
1251040,Aegis Descent,19.99,19.99,2022-07-08,42804|3959|1716|4885|6730|1774|383
1968320,Relapse,3.99,3.99,2022-10-12,32322|1716|1666|1741|3959|4325|1413
1700930,Furcifer's Fungeon,0.00,0.00,2023-12-31,42804|19|4885|3964|3871|597|49
1885200,Rally: Endless Conquest,4.99,4.99,2022-08-19,1666|1684|32322|9|3959|6730|387
1627360,Vulkan: Lost Planet,1.99,1.99,2021-10-21,19|4667|3959|4345|1774|4115|4280
1258800,Project Dagger,5.99,5.99,2022-07-25,493|1716|19|1646|4004|1663|49
1608550,Firegirl: Hack 'n Splash Rescue DX,17.99,17.99,2021-12-14,1716|1625|5125|4182|4711|3964|2
995240,RemiLore: Lost Girl in the Lands of Lore,39.99,39.99,2019-09-04,19|42804|4085|3959|1646|7208|472
339400,Runestone Keeper,9.99,9.99,2015-03-02,9|122|1716|492|597|3959|167
1409700,A Way To Die,6.31,6.31,2022-05-13,3959|4255|4885|1716|1720|42804|177
1897740,Chrono Survival,2.99,2.99,2022-12-09,19|42804|1759|3964|3916|418
448810,Torgar's Quest,5.99,5.99,2016-05-31,42804|454187|14139|1646|198631|1720|395
340490,Subterrain,16.99,16.99,2016-01-21,1662|4791|1702|492|3942|1659|110068
740080,Deadly Days,11.99,11.99,2019-09-19,492|19|3959|597|9|42804|165
2312510,Hidden Post-Apocalyptic 2 Top-Down 3D,199.99,199.99,2023-02-21,19|21|597|699|122|599|70
1901810,Nearly Dead - Live and Let Die,6.99,6.99,2023-02-24,493|3859|3843|4182|42804|1646|479
492290,Has-Been Heroes,19.99,19.99,2017-03-27,42804|9|122|492|19|3959|171
1887990,Deep Night Runner,3.99,3.99,2022-02-21,3798|8666|4026|1716|4400|492|418
1148290,Thy Kingdom Crumble,4.99,4.99,2019-09-26,19|492|42804|3959|1625|3964|175
1193590,Abomi Nation,19.99,19.99,2021-07-28,492|122|916648|1716|4325|4182|1069
826740,Rise of the Slime,14.99,14.99,2021-05-20,4726|1091588|4711|21|791774|1666|171
241760,Kill to Collect,9.99,9.99,2016-04-06,42804|4758|3959|1775|4026|4106|171
1667770,Samurai Shampoo,0.00,0.00,2021-07-02,42804|4885|1720|3959|6730|113|402
1387580,AbsentedAge: Squarebound,12.99,12.99,2020-10-22,1716|4231|4726|1742|4747|42804|1730
680030,Gone Viral,19.99,19.99,2021-08-31,3959|19|1720|6730|1646|42804|177
686770,The Wind and Wilting Blossom,9.99,9.99,2020-12-11,492|9|122|1708|14139|6815|1069
1231940,Cardnarok: Raid with Gods,19.99,19.99,2021-05-14,1091588|791774|3959|1733|10695|16094|168
637880,I wanna be The Cat,6.99,6.99,2017-12-14,17894|3877|42804|19|492|21|162
1869310,Paper Wizards,0.00,0.00,2022-09-04,19|42804|1716|1774|5547|4885|172
1860600,The World According to Girl,9.99,9.99,2022-02-22,4726|1091588|3835|32322|1716|21|166
1960950,Monsterlands,4.99,4.99,2022-06-14,19|597|42804|1716|1646|4255|387
491720,Nary,1.99,1.99,2016-08-02,3798|42804|3877|5379|8666|3959|395
718590,Dark Devotion,19.99,19.99,2019-04-25,29482|3964|7208|1628|42804|19|12
1907140,Dungeon: Faster & Deadlier,9.99,9.99,2022-12-13,1666|1684|4182|791774|32322|1716|395
1185490,Dark Quest 3,18.99,18.99,2022-05-04,493|1716|1720|1677|17389|5125|1069
1153460,Axegend VR  VR Only,9.99,9.99,2020-03-09,9|21|597|19|122|493|2197
371430,Space Grunts,14.99,14.99,2016-01-12,1677|1741|1734|42804|4791|3942|429
296930,Ascendant,0.00,0.00,2014-05-13,1625|42804|19|492|3959|4158|2
1890710,Flipstown,0.99,0.99,2022-02-21,42804|19|1628|1773|4106|21|49
1953020,Lab Remnants,1.99,1.99,2022-04-15,42804|4711|4885|4026|1720|4106|171
1344210,Mysteries Of Darkness,4.99,4.99,2022-01-31,1666|198631|9|3871|493|454187|3232
699920,Despotism 3k,7.99,7.99,2018-11-08,9|492|5923|12095|599|3964|387
1681840,Abalon (formerly Summoners Fate),19.99,19.99,2022-06-20,493|14139|791774|1720|3959|1716|756
311480,Vertical Drop Heroes HD,6.99,6.99,2014-07-25,42804|1685|1625|122|1716|3871|395
2166820,史莱姆冒险战SlimeWarfare,5.99,5.99,2023-02-16,3813|1716|3959|1645|492|7332|
871420,Lovecraft's Untold Stories,14.99,14.99,2019-01-31,7432|19|21|492|42804|122|395
1145340,Rogue State Revolution,14.99,14.99,2021-03-18,3810|4166|1741|4364|9|1670|485
772090,Once upon a Dungeon,4.99,4.99,2018-01-19,122|492|1716|454187|1720|1677|387
2076850,Keyboard Warrior: Dreamstate,4.99,4.99,2022-07-23,42804|7926|4885|3959|1716|3871|479
2174600,Fairyside,0.00,0.00,2022-11-01,42804|4758|4885|3799|4255|1720|463
270050,Quest of Dungeons,4.99,4.99,2014-03-25,454187|14139|1720|597|3834|1759|402
2001460,国際指定怪異123号 廃村,4.99,4.99,2022-07-25,19|1716|3959|4191|1667|4182|49
1814270,Metallophobia,4.99,4.99,2021-12-29,19|1774|4885|3871|3964|4115|4280
1579100,Dungeon and Gravestone,24.99,24.99,2021-04-22,122|19|1716|42804|3959|198631|497
1902300,DROP - System Breach,0.00,0.00,2023-03-28,19|9|599|5502|4295|3942|4280
1191840,Legend Creatures(传奇生物),4.99,4.99,2020-06-18,492|9|597|3959|1084988|1716|471
2172190,Stickman's Arena,3.99,3.99,2022-11-14,42804|4885|4637|1716|4791|3959|554
1662220,GLIM,0.00,0.00,2021-07-15,113|3859|42804|3871|19|7368|49
1955390,Playable Mockup,4.99,4.99,2022-05-25,32322|3978|4191|4182|9|3959|166
2209580,Digital Frida,9.99,9.99,2022-11-25,19|1662|5547|1716|42804|7926|425
2263510,The Simulacrum,4.99,4.99,2023-01-17,1666|597|9|1716|5125|791774|3232
1555160,Frog story,0.99,0.99,2021-03-23,5379|21|1752|3871|4726|492|430
1969100,MIGHT'N MOW'EM,2.99,2.99,2022-10-24,4182|493|7743|492|4604|4004|423
2131820,红月,0.99,0.99,2022-10-15,493|21|122|6506|4106|4231|381
2057070,Voxrush,2.99,2.99,2022-09-01,42804|19|1732|1663|5154|597|554
1964200,Phantom Rose 2 Sapphire,0.00,0.00,2023-12-31,4085|32322|1716|3959|1666|4434|
1098610,Crush the Industry,0.00,0.00,2023-03-31,493|1091588|4026|791774|5923|13906|174
1243690,Gods Will Fall,14.99,14.99,2021-01-28,1646|42804|1716|4182|3959|4166|460
1963040,The Lost Village,19.99,19.99,2023-01-14,493|7332|3959|3813|1716|1643|8791
1035800,Mistress of Maids: First Castle,0.00,0.00,2019-04-05,1716|113|492|122|4182|3871|396
2189910,Mystic Forest,4.99,4.99,2022-11-24,42804|5652|3959|4158|6730|1716|12
1859770,Cubes and Knights,7.99,7.99,2022-05-04,1646|4975|4004|3916|3964|29482|417
1000080,Zengeon,19.99,19.99,2019-06-24,19|492|122|21|42804|4085|423
1419350,Outbreak: Endless Nightmares,14.99,14.99,2021-05-19,42804|1667|3978|1720|6730|1662|171
2027570,Zombies Invasion,24.99,24.99,2022-06-23,42804|1759|1774|1716|3871|4791|1
1815530,Dungeon Defenders: Going Rogue,14.99,14.99,2022-03-29,3959|42804|4231|19|1685|3859|12
335830,Distant Star: Revenant Fleet,9.99,9.99,2015-04-07,492|9|19|1755|3942|5125|418
443880,Loot Rascals,9.99,9.99,2017-03-07,492|122|21|1716|1717|3959|166
1780480,One by One,7.99,7.99,2022-08-15,42804|1716|4026|19|4885|1720|396
1761380,Otherworld Legends 战魂铭人,7.99,7.99,2022-04-27,1685|122|19|1716|3964|3859|49
1904530,Forgotten Realms: The Archives - Collection Three,5.99,5.99,2022-03-29,122|19|1720|10695|14153|3964|168
444270,Hypersensitive Bob,4.99,4.99,2016-03-29,42804|597|19|21|492|3959|419
1937180,EvoluShip,0.99,0.99,2022-11-22,493|42804|4885|4255|4637|4758|395
1240530,Dungeon Warriors,2.99,2.99,2020-10-01,19|1716|922563|42804|3959|4726|165
1850280,GwenBlade,9.99,3.99,2022-02-07,493|42804|5395|1646|3959|3799|403
640970,In Game Adventure: Legend of Monsters,0.00,0.00,2017-06-29,3959|42804|3964|4026|4885|5547|171
428430,Endorlight,1.99,1.99,2016-04-26,492|21|597|1625|1716|493|387
1355620,Mage Rage,2.99,2.99,2022-03-22,42804|1646|5154|3959|6730|4791|463
467960,Home Behind,5.99,5.99,2016-06-02,21|122|1662|492|597|9|59
1489600,Nix Umbra,9.99,9.99,2021-11-19,1667|492|3952|5547|1663|1716|171
1209410,King of Seas,24.99,24.99,2021-05-25,1681|4994|4231|5125|1695|13577|418
1450800,Lilith Odyssey,19.99,19.99,2022-11-05,1662|21|16598|1695|122|4726|110068
1275370,Sharded World,4.99,4.99,2023-01-16,493|42804|4885|122|4637|4758|172
555630,A Magical High School Girl / 魔法の女子高生,9.99,9.99,2016-11-22,492|122|21|597|4085|7208|472
856990,A Long Way Down,17.99,17.99,2020-08-27,791774|1666|4026|1716|9|3959|3232
529970,PositronX,19.99,19.99,2020-10-29,3959|1663|1759|6625|4711|3839|177
1233590,Warhammer Age of Sigmar: Storm Ground,19.99,19.99,2021-05-26,9|1741|1684|14139|4791|5310|418
1145950,Vector Prospector,7.99,7.99,2020-11-20,19|1716|3959|1759|42804|4182|402
965120,能量冲击 Energy Shock,9.99,9.99,2019-09-26,1091588|9|492|493|3959|1666|402
2009650,Desta: The Memories Between (Dream Team Edition),0.00,0.00,2023-04-26,701|14139|3959|42804|1664|3799|174
1773060,Shoot Trip Die,2.99,2.99,2022-05-05,42804|4885|4255|4758|3959|1759|177
1183840,Dungeon of Rikka,4.99,4.99,2020-12-07,454187|14139|1720|3959|1759|1677|174
2155280,DEFCON: Xenos,2.99,2.99,2023-01-12,3959|4885|42804|3942|4191|19|49
413830,Overdosed - A Trip To Hell,6.99,6.99,2016-05-23,42804|492|19|21|4637|3959|479
1076480,Dream Flash,6.99,6.99,2019-05-15,42804|1716|4885|11095|4637|5125|402
513250,Rogue Stache,0.99,0.99,2019-01-23,42804|19|492|3959|21|1625|400
2013080,Unders_core,11.99,11.99,2022-10-11,493|1091588|1666|791774|21|1716|3232
1989560,Endless waves survival,0.99,0.99,2022-06-14,493|597|1084988|1716|1662|42804|387
984450,Super Crome: Bullet Purgatory,4.99,4.99,2019-03-19,493|42804|4885|4255|4637|3959|175
2098820,Galaxy Survivors,2.99,2.99,2022-08-17,493|19|42804|4885|3871|597|395
705100,Marshmallow Melee  VR Only,14.99,14.99,2017-10-06,9|492|493|21|42804|19|12
828680,Berserker's Descent,9.99,9.99,2020-09-18,3959|3955|1646|42804|3964|1625|387
1721020,Loot Train,0.00,0.00,2021-09-02,492|9|1716|3959|5125|122|162
2005000,Cool Game,0.99,0.99,2022-06-10,122|198631|17305|454187|1716|10695|1
2183460,Secret Agent 001,3.99,3.99,2022-12-02,9|21|597|599|701|42804|410
1318240,Shields of Loyalty,17.99,17.99,2021-03-18,14139|1741|9|3871|4791|19|168
1433430,Level 20,0.99,0.99,2020-10-21,21|5752|5379|1716|1662|3834|1
2154890,Survival Academy,3.99,3.99,2022-11-07,42804|19|1716|4885|3871|4182|405
409460,Blackfaun,4.99,4.99,2016-10-26,19|122|492|7208|171
333380,SilverQuest: Gaiden,5.99,5.99,2014-12-29,122|492|493|171
1362440,Lost in Dungeon / 地牢迷失者,4.99,4.99,2021-02-11,493|19|21|3959|1720|1716|12
1760020,GROUND-UNBOUND,4.99,4.99,2021-10-07,42804|5547|3877|1663|4255|1759|673
1457980,HOUSE OF GOD,4.99,4.99,2020-12-02,19|1716|1774|42804|4885|3959|425
749850,DragonFangZ - The Rose & Dungeon of Time,24.99,24.99,2018-02-27,122|492|9|1716|198631|7208|408
1755650,C.A.P.S. - Cyber Animal Planet Survival,1.99,1.99,2021-10-15,42804|3834|620519|4885|1774|122|410
1299750,Wizodd,4.99,4.99,2020-05-11,19|492|597|21|1720|3964|387
1403190,Throne of Fate,10.99,10.99,2020-10-21,21|122|19|1625|4106|1716|423
1667700,Geometry Arena 2,0.00,0.00,2023-07-01,42804|5547|3959|6730|1716|597|474
1314770,Three Kingdom: The Journey,12.99,12.99,2022-01-06,791774|1666|9|1716|32322|1091588|395
1405260,Rebellion,4.99,4.99,2022-02-04,29482|42804|4172|4231|4026|1716|571
280040,A Wizard's Lizard,9.99,9.99,2014-06-16,42804|1716|122|492|3959|19|175
1931510,Attacker-chan!,4.99,4.99,2022-08-09,19|42804|4726|4085|3871|7208|416
401910,Darknet  VR Supported,14.99,14.99,2017-06-08,9|492|21978|1664|5502|4115|418
1765310,Halloween is Crazy as Hell,9.99,9.99,2022-05-11,19|1716|42804|4885|3959|3871|396
1615930,[International] Absented Age: Squarebound,15.99,12.79,2021-11-12,19|122|4231|42804|3871|4726|168
2025840,Gunvein,17.99,17.99,2022-11-11,19|4255|4885|1773|3871|1774|430
378790,Kagura Douchuuki,13.99,13.99,2015-10-22,122|4085|198631|1716|4434|3799|720
616330,埋葬 DIG A BOO,9.99,9.99,2017-07-05,21|493|6650|9|122|171
1372220,Medievalien,19.99,19.99,2021-02-11,493|19|5851|42804|1720|3959|488
1550080,LootLite,4.99,4.99,2021-03-25,19|1773|42804|1716|3871|3964|168
1973450,Personal Space,0.00,0.00,2022-06-24,3871|1716|1759|4231|1773|1710|697
919370,Overdungeon,14.99,14.99,2019-08-22,9|492|122|1091588|597|791774|3232
420790,StarBreak,0.00,0.00,2016-05-10,113|42804|922563|128|19|492|387
1598750,魔法与高塔,0.99,0.99,2021-04-23,3964|21|3959|4325|4057|1720|12
2255350,Wild Seas,2.99,2.99,2023-02-05,19|9|1645|4885|42804|4305|396
1582380,Midautumn,0.00,0.00,2023-05-09,493|492|19|42804|3959|1646|171
1794740,Fears of Glasses  o-o,99.99,99.99,2021-11-04,42804|3834|1100686|5395|1663|198631|673
595100,CTHON,4.99,4.99,2017-03-17,19|42804|1774|7432|1663|3964|400
369560,The Story Goes On,4.99,4.99,2018-03-02,42804|19|597|21|1773|1759|383
858680,Black Paradox,14.99,14.99,2019-05-02,492|19|42804|4255|3959|3964|488
513560,Hunger Dungeon,0.00,0.00,2016-12-06,3964|176981|113|1775|1684|3859|472
2148060,Hack & Schlitz,2.49,2.49,2022-09-30,1716|1773|4182|3871|3964|3916|4280
554710,Spell Cast,0.99,0.99,2022-05-10,1662|1716|42804|4885|3859|3959|59
622370,Freaky Awesome,9.99,9.99,2017-10-18,4711|492|1720|1716|5125|42804|1
591000,Deep Sixed,5.99,5.99,2018-02-12,492|19|599|9|21|42804|395
264280,99 Levels To Hell,4.99,4.99,2014-02-19,42804|492|1716|1625|19|122|395
396260,World's Fastest Pizza,2.99,2.99,2016-03-15,19|492|599|1756|1719|1773|171
665740,Book Of Potentia 2,0.00,0.00,2017-07-22,113|492|1716|396
973450,Ancient Abyss,14.99,14.99,2021-01-14,493|1646|1716|4231|1720|29482|1
1338490,AFTERBLAST,0.00,0.00,2023-12-31,1663|1685|3959|19|1716|3843|385
